timestamp_ns,device,channel,sensor_type,differential,voltage
1765400102803068928,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803077888,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803087104,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803096064,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803105024,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803113984,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803122944,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803131904,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803141888,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102803151104,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803159040,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803168000,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803176960,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803185920,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803194880,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803204096,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803212032,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803220992,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803229952,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803238912,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803247104,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803257088,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803265024,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102803273984,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803282944,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803290880,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102803301120,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803311104,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803320064,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803329024,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803337984,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803345920,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803354880,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803364096,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803372032,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803384064,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803393024,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102803401984,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803410944,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803419904,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803429120,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803456000,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803468032,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102803478016,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803485952,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803494912,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803504128,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803513088,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803522048,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803529984,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803538944,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803547904,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803557120,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803566080,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803574016,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803582976,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803591936,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803600896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803609088,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803618048,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803627008,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803635968,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803644928,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803653888,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803663104,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803672064,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803681024,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803688960,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803697920,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803706880,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803716096,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803725056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803732992,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803741952,T7,AIN2,Voltage,true,-0.01296320278197527
1765400102803750912,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803760128,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803768064,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803777024,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803785984,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803794944,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803802880,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803812096,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803821056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803830016,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803837952,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803846912,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803855872,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803865088,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102803873024,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803881984,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803890944,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803898880,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102803908096,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803917056,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803926016,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803934976,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803943936,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102803952896,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803962112,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803970048,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803979008,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803987968,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102803995904,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804005120,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804014080,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804023040,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804032000,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804040960,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804049920,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102804058880,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804067072,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804077056,T7,AIN2,Voltage,true,-0.01296320278197527
1765400102804084992,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804093952,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804102912,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804111872,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804121088,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804129024,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804139008,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804146944,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804155904,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804165120,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804173056,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102804183040,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804190976,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804199936,T7,AIN2,Voltage,true,-0.011070836335420609
1765400102804208896,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804218112,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804227072,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804236032,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804244992,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804252928,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804261888,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804271104,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804280064,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804288000,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804296960,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102804305920,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804314880,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102804323072,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804332032,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804340992,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804349952,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102804357888,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804367104,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804376064,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804385024,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804393984,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804401920,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804410880,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804420096,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804429056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804438016,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804446976,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804454912,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804464128,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804473088,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102804482048,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804491008,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804499968,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804508928,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804517120,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804526080,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804535040,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804544000,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804551936,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804560896,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804570112,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804579072,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804588032,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804609024,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804619008,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804627968,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804636928,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804645888,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804657920,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804666880,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804676096,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804685056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804694016,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804702976,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804711936,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804720896,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804730112,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804738048,T7,AIN2,Voltage,true,-0.01296320278197527
1765400102804747008,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804755968,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804764928,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804773888,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102804783104,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804791040,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804800000,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804807936,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102804816896,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804825088,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102804834048,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102804843008,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102808717056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102808802048,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102808822016,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102808832000,T7,AIN2,Voltage,true,-0.01296320278197527
1765400102808839936,T7,AIN2,Voltage,true,-0.01296320278197527
1765400102808847872,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102808857088,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102808864000,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102808871936,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102810482944,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102810499072,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102810509056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102810516992,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102810524928,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102810533120,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102810541056,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102810547968,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102810555904,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102810656000,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102810667008,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102810674944,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102810682112,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102810690048,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102810697984,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102810704896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102810712064,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102810721024,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102811173888,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811184896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811193088,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811200000,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811207936,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811215104,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811223040,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811229952,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811237888,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811246080,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811252992,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811261952,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811269888,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811277056,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811284992,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811291904,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811300096,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102811307008,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102811314944,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811322112,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811330048,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811336960,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811344896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811354112,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811361024,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811368960,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811376896,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811384064,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811392000,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102811399936,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811407104,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811415040,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811421952,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102811429888,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811437056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811444992,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811451904,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811460096,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811467008,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811474944,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811482112,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811490048,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102811497984,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811504896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811512064,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811520000,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102811527936,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811535104,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811543040,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811549952,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811557888,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811565056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811571968,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811579904,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811587072,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811596032,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811602944,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811610880,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811618048,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811625984,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811632896,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811641088,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811648000,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811655936,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811663104,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811671040,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811677952,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811685888,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811693056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811699968,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811707904,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811716096,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811723008,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811730944,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811738112,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811768064,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811777024,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811784960,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811792896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811800064,T7,AIN2,Voltage,true,-0.01296320278197527
1765400102811808000,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811815936,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102811823104,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102811831040,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811837952,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102811845888,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811853056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811860992,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811867904,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811876096,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811883008,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811890944,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811898112,T7,AIN2,Voltage,true,-0.01296320278197527
1765400102811906048,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102811912960,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811920896,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102811928064,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811936000,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811942912,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102811951104,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102811959040,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102811966976,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811974912,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811982080,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102811990016,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102811996928,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812005120,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812013056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812019968,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812027904,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812036096,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812043008,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812050944,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812058112,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812066048,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812072960,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102812080896,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812089088,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102812096000,T7,AIN2,Voltage,true,-0.01138623058795929
1765400102812103936,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812111104,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812119040,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812125952,T7,AIN2,Voltage,true,-0.01296320278197527
1765400102812133888,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812141056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812148992,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812155904,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812164096,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812171008,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812178944,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812186112,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812194048,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812200960,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812208128,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812216064,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812222976,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102812230912,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812238080,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812246016,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812252928,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812261120,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812269056,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812275968,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812283904,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812291072,T7,AIN2,Voltage,true,-0.01296320278197527
1765400102812299008,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812305920,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812314112,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812321024,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812328960,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812336128,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812344064,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102812350976,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812358912,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812367104,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812375040,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812382976,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812389888,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812398080,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812404992,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812412928,T7,AIN2,Voltage,true,-0.01296320278197527
1765400102812420096,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812428032,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812434944,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812442880,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812450048,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812457984,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812464896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812473088,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812480000,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812487936,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812495104,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812503040,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812509952,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812517888,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812525056,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812531968,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812539904,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812548096,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812556032,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812562944,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812570112,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812578048,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812585984,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812592896,T7,AIN2,Voltage,true,-0.01170162484049797
1765400102812600064,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812606976,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812613888,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812620032,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812626944,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812633088,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812638976,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812645888,T7,AIN2,Voltage,true,-0.01296320278197527
1765400102812652032,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812658944,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812665088,T7,AIN2,Voltage,true,-0.012647808529436588
1765400102812672000,T7,AIN2,Voltage,true,-0.012017019093036652
1765400102812678912,T7,AIN2,Voltage,true,-0.012332413345575333
1765400102812685056,T7,AIN2,Voltage,true,-0.01138623058795929
